"X","Y","Owner","Terrain","Bonus"
"37","38","N","B"," "
"37","39","N","H"," "
"37","40","N","G"," "
"37","41","N","H"," "
"37","42","N","B"," "
"37","43"," ","*"," "
"37","44"," ","."," "
"37","45"," ","."," "
"37","46"," ","."," "
"37","47"," ","*"," "
"37","48","n","H"," "
"37","49","n","H","v"
"37","50","n","B"," "
"37","51"," ","*"," "
"37","52"," ","."," "
"37","53"," ","."," "
"37","54"," ","."," "
"37","55"," ","."," "
"37","56"," ","."," "
"37","57"," ","."," "
"37","58"," ","*"," "
"37","59","7","H"," "
"37","60","7","H"," "
"37","61","7","H","p"
"37","62","7","K"," "
"37","63","7","K"," "
"37","64","7","K"," "
"37","65","7","K"," "
"37","70"," ","."," "
"37","71"," ","."," "
"37","72"," ","."," "
"37","73"," ","."," "
"37","74"," ","."," "
"37","75"," ","."," "
"37","76"," ","."," "
"37","77"," ","."," "
"37","78"," ","."," "
"37","79"," ","."," "
"37","80"," ","."," "
"37","81"," ","."," "
"37","82"," ","."," "
"37","83","?","B","w"
"37","84"," ","."," "
"37","85"," ","."," "
"37","86"," ","."," "
"37","87","?","B"," "
"37","88"," ","."," "
"37","89"," ","."," "
"37","90"," ","."," "
"37","91"," ","."," "
"37","92"," ","*"," "
"37","93","?","B"," "
"37","94","?","B"," "
"37","95","?","W"," "
"37","96","?","H"," "
"37","97","?","W"," "
"37","98","?","W"," "
"37","99","?","W"," "
"38","1","D","T"," "
"38","2","D","T"," "
"38","3","D","G"," "
"38","4","S","G"," "
"38","5","D","H"," "
"38","6","D","G"," "
"38","7","D","B"," "
"38","8"," ","."," "
"38","9"," ","."," "
"38","10","S","B"," "
"38","11","S","B"," "
"38","12","S","H"," "
"38","13","S","B"," "
"38","14","S","B"," "
"38","15"," ","*"," "
"38","16"," ","*"," "
"38","17"," ","*"," "
"38","18"," ","."," "
"38","19"," ","*"," "
"38","20","P","B"," "
"38","21","P","B"," "
"38","22","P","H"," "
"38","23","P","H"," "
"38","24","P","H"," "
"38","25","B","H"," "
"38","26","B","B"," "
"38","27","A","H"," "
"38","28","A","W"," "
"38","29","A","H"," "
"38","30","A","G"," "
"38","31","A","W"," "
"38","32","I","B"," "
"38","33","A","B"," "
"38","34"," ","*"," "
"38","35"," ","."," "
"38","36"," ","*"," "
"38","37"," ","*"," "
"38","38"," ","*"," "
"38","39","N","B"," "
"38","40","N","W"," "
"38","41","N","G"," "
"38","42","N","H","p"
"38","43","N","B"," "
"38","44"," ","*"," "
"38","45"," ","."," "
"38","46"," ","."," "
"38","47"," ","*"," "
"38","48","n","B"," "
"38","49","n","W"," "
"38","50","n","W"," "
"38","51"," ","*"," "
"38","52"," ","."," "
"38","53","n","H"," "
"38","54"," ","."," "
"38","55"," ","."," "
"38","56"," ","."," "
"38","57"," ","."," "
"38","58"," ","*"," "
"38","59","7","B"," "
"38","60","7","B"," "
"38","61","7","W"," "
"38","62","7","B"," "
"38","63","7","B"," "
"38","64","7","K"," "
"38","65","7","K"," "
"38","70","?","H"," "
"38","71"," ","."," "
"38","72"," ","."," "
"38","73"," ","."," "
"38","74"," ","."," "
"38","75"," ","."," "
"38","76"," ","."," "
"38","77"," ","."," "
"38","78"," ","."," "
"38","79"," ","."," "
"38","80"," ","."," "
"38","81"," ","."," "
"38","82"," ","."," "
"38","83"," ","."," "
"38","84"," ","."," "
"38","85"," ","."," "
"38","86"," ","."," "
"38","87"," ","."," "
"38","88"," ","."," "
"38","89"," ","."," "
"38","90"," ","."," "
"38","91"," ","."," "
"38","92"," ","."," "
"38","93"," ","*"," "
"38","94","?","B","n"
"38","95","?","H"," "
"38","96","?","H"," "
"38","97","?","H"," "
"38","98","?","W"," "
"38","99","?","W"," "
"39","1","D","G"," "
"39","2","S","W"," "
"39","3","S","W"," "
"39","4","S","T"," "
"39","5","S","H"," "
"39","6","S","G"," "
"39","7","S","G"," "
"39","8"," ","."," "
"39","9","S","B"," "
"39","10","S","W"," "
"39","11","S","T"," "
"39","12","S","W"," "
"39","13","S","W"," "
"39","14","S","B"," "
"39","15","S","B"," "
"39","16"," ","*"," "
"39","17"," ","."," "
"39","18","S","W"," "
"39","19"," ","*"," "
"39","20","P","B"," "
"39","21","P","H"," "
"39","22","P","B"," "
"39","23","P","H"," "
"39","24","P","B"," "
"39","25","P","W"," "
"39","26","A","W"," "
"39","27","A","B"," "
"39","28","A","H"," "
"39","29","A","B"," "
"39","30","A","G"," "
"39","31","A","H"," "
"39","32","I","H","v"
"39","33"," ","*"," "
"39","34"," ","*"," "
"39","35"," ","."," "
"39","36"," ","."," "
"39","37"," ","."," "
"39","38"," ","*"," "
"39","39","N","B"," "
"39","40","N","B"," "
"39","41","N","G"," "
"39","42","N","B"," "
"39","43","N","H"," "
"39","44","N","B"," "
"39","45"," ","*"," "
"39","46"," ","."," "
"39","47"," ","*"," "
"39","48","n","B"," "
"39","49","n","H"," "
"39","50","n","G","w"
"39","51","n","B"," "
"39","52"," ","*"," "
"39","53"," ","."," "
"39","54"," ","."," "
"39","55"," ","."," "
"39","56"," ","."," "
"39","57"," ","."," "
"39","58"," ","*"," "
"39","59","7","B"," "
"39","60","7","W"," "
"39","61","7","K"," "
"39","62","7","B"," "
"39","63","7","B"," "
"39","64","7","B"," "
"39","65","7","K"," "
"39","70"," ","."," "
"39","71"," ","."," "
"39","72"," ","."," "
"39","73"," ","."," "
"39","74"," ","."," "
"39","75"," ","."," "
"39","76"," ","."," "
"39","77"," ","."," "
"39","78"," ","."," "
"39","79"," ","."," "
"39","80"," ","."," "
"39","81"," ","."," "
"39","82"," ","."," "
"39","83"," ","."," "
"39","84"," ","."," "
"39","85"," ","."," "
"39","86"," ","."," "
"39","87"," ","."," "
"39","88"," ","."," "
"39","89"," ","."," "
"39","90"," ","."," "
"39","91"," ","."," "
"39","92"," ","."," "
"39","93"," ","."," "
"39","94"," ","*"," "
"39","95","?","B"," "
"39","96","?","B","n"
"39","97","?","B"," "
"39","98","?","H"," "
"39","99","?","H"," "
"40","1","S","G"," "
"40","2","S","T"," "
"40","3","S","G"," "
"40","4","S","H"," "
"40","5","S","W"," "
"40","6","S","G","e"
"40","7","S","W"," "
"40","8","S","H"," "
"40","9","S","W"," "
"40","10"," ","*"," "
"40","11","S","W"," "
"40","12","S","H","p"
"40","13","S","W"," "
"40","14","S","B"," "
"40","15","S","B"," "
"40","16"," ","*"," "
"40","17"," ","."," "
"40","18"," ","."," "
"40","19"," ","*"," "
"40","20","P","B"," "
"40","21","P","H"," "
"40","22","P","B"," "
"40","23","P","H"," "
"40","24","P","W"," "
"40","25","P","H"," "
"40","26","A","W"," "
"40","27","A","B"," "
"40","28","A","B"," "
"40","29","A","B"," "
"40","30","A","W"," "
"40","31","A","H"," "
"40","32","I","H"," "
"40","33","I","H","w"
"40","34","I","B"," "
"40","35"," ","*"," "
"40","36"," ","."," "
"40","37"," ","."," "
"40","38"," ","."," "
"40","39"," ","*"," "
"40","40","N","B"," "
"40","41","N","B"," "
"40","42","N","H","w"
"40","43","N","G","g"
"40","44","N","H","p"
"40","45"," ","*"," "
"40","46"," ","*"," "
"40","47"," ","+"," "
"40","48"," ","+"," "
"40","49"," ","*"," "
"40","50"," ","*"," "
"40","51"," ","*"," "
"40","52"," ","."," "
"40","53"," ","."," "
"40","54"," ","."," "
"40","55"," ","."," "
"40","56"," ","."," "
"40","57"," ","."," "
"40","58"," ","."," "
"40","59"," ","*"," "
"40","60"," ","*"," "
"40","61","7","B"," "
"40","62","7","B"," "
"40","63","7","B"," "
"40","64","7","B"," "
"40","65","7","K"," "
"40","70"," ","."," "
"40","71"," ","."," "
"40","72"," ","."," "
"40","73"," ","."," "
"40","74"," ","."," "
"40","75"," ","."," "
"40","76"," ","."," "
"40","77"," ","."," "
"40","78"," ","."," "
"40","79"," ","."," "
"40","80"," ","."," "
"40","81"," ","."," "
"40","82"," ","."," "
"40","83"," ","."," "
"40","84"," ","."," "
"40","85"," ","."," "
"40","86"," ","."," "
"40","87"," ","."," "
"40","88"," ","."," "
"40","89"," ",".","S"
"40","90"," ","."," "
"40","91"," ","."," "
"40","92"," ","."," "
"40","93"," ","."," "
"40","94"," ","."," "
"40","95"," ","*"," "
"40","96","?","B"," "
"40","97","?","B","w"
"40","98","?","W"," "
"40","99","?","H"," "
"41","1","S","T"," "
"41","2","S","G"," "
"41","3","S","T"," "
"41","4","S","W"," "
"41","5","S","H"," "
"41","6","S","W"," "
"41","7","S","W"," "
"41","8","S","T"," "
"41","9","S","W"," "
"41","10","S","W"," "
"41","11"," ","*"," "
"41","12","S","B"," "
"41","13"," ","*"," "
"41","14","S","H","v"
"41","15"," ","*"," "
"41","16"," ","."," "
"41","17"," ","."," "
"41","18"," ","*"," "
"41","19","P","B"," "
"41","20","P","B"," "
"41","21","P","B"," "
"41","22","P","B"," "
"41","23","P","S"," "
"41","24","P","B"," "
"41","25","P","W"," "
"41","26","A","B"," "
"41","27","A","H"," "
"41","28","A","B"," "
"41","29","A","B"," "
"41","30","A","H"," "
"41","31","A","H"," "
"41","32","A","B"," "
"41","33","A","H"," "
"41","34","I","H"," "
"41","35","I","B"," "
"41","36"," ","*"," "
"41","37"," ","."," "
"41","38"," ","."," "
"41","39"," ","."," "
"41","40"," ","*"," "
"41","41","N","H"," "
"41","42","N","G","w"
"41","43","N","G"," "
"41","44","N","G"," "
"41","45","N","H"," "
"41","46","N","W"," "
"41","47","N","H"," "
"41","48"," ","*"," "
"41","49"," ","."," "
"41","50"," ","."," "
"41","51"," ","."," "
"41","52"," ","."," "
"41","53"," ","."," "
"41","54"," ","."," "
"41","55"," ","."," "
"41","56"," ","."," "
"41","57"," ","."," "
"41","58"," ","."," "
"41","59"," ","."," "
"41","60"," ","*"," "
"41","61","7","K"," "
"41","62","7","B"," "
"41","63","7","B"," "
"41","64","7","D"," "
"41","65","7","K"," "
"42","1","S","T"," "
"42","2","S","B"," "
"42","3","S","G"," "
"42","4","S","H"," "
"42","5","S","B"," "
"42","6","S","B"," "
"42","7","S","B","n"
"42","8","S","W"," "
"42","9","S","B"," "
"42","10","S","H"," "
"42","11","S","W"," "
"42","12"," ","+"," "
"42","13","S","H","v"
"42","14"," ","+"," "
"42","15"," ","."," "
"42","16","S","H"," "
"42","17"," ","."," "
"42","18"," ","*"," "
"42","19","P","B"," "
"42","20","P","W"," "
"42","21","P","B"," "
"42","22","P","H"," "
"42","23","P","H"," "
"42","24","P","H"," "
"42","25","P","G","e"
"42","26","A","B"," "
"42","27","A","H"," "
"42","28","A","B"," "
"42","29","A","B"," "
"42","30","A","H"," "
"42","31","A","H"," "
"42","32","A","H"," "
"42","33","A","B"," "
"42","34","A","H"," "
"42","35","I","H"," "
"42","36","I","B"," "
"42","37"," ","*"," "
"42","38"," ","."," "
"42","39"," ","."," "
"42","40"," ","."," "
"42","41"," ","*"," "
"42","42","N","H"," "
"42","43","N","H","v"
"42","44"," ","*"," "
"42","45","N","G"," "
"42","46","N","W"," "
"42","47"," ","*"," "
"42","48"," ","."," "
"42","49"," ","."," "
"42","50"," ","."," "
"42","51"," ","."," "
"42","52"," ","."," "
"42","53"," ","."," "
"42","54"," ","."," "
"42","55"," ","."," "
"42","56"," ","."," "
"42","57"," ","."," "
"42","58"," ","."," "
"42","59"," ","."," "
"42","60"," ","."," "
"42","61"," ","*"," "
"42","62"," ","*"," "
"42","63","7","H"," "
"42","64","7","K"," "
"42","65","7","D"," "
"43","1","S","G"," "
"43","2","S","H"," "
"43","3","S","B"," "
"43","4","S","Q"," "
"43","5","S","Q"," "
"43","6","S","B"," "
"43","7","S","B","n"
"43","8","S","Q"," "
"43","9","S","W"," "
"43","10","S","B"," "
"43","11"," ","*"," "
"43","12"," ","."," "
"43","13"," ","*"," "
"43","14"," ","."," "
"43","15"," ","."," "
"43","16"," ","."," "
"43","17"," ","."," "
"43","18"," ","*"," "
"43","19","P","B"," "
"43","20","P","H"," "
"43","21","P","B"," "
"43","22","P","B"," "
"43","23","P","B"," "
"43","24","P","B"," "
"43","25","P","B"," "
"43","26","A","H"," "
"43","27","A","B"," "
"43","28","A","W"," "
"43","29","A","W"," "
"43","30","A","B"," "
"43","31","A","W"," "
"43","32","A","W"," "
"43","33","A","G"," "
"43","34","A","G"," "
"43","35","A","G"," "
"43","36","A","H"," "
"43","37"," ","*"," "
"43","38"," ","."," "
"43","39"," ","."," "
"43","40"," ","."," "
"43","41"," ","*"," "
"43","42","N","B"," "
"43","43","N","B"," "
"43","44"," ","*"," "
"43","45"," ","*"," "
"43","46"," ","*"," "
"43","47"," ","."," "
"43","48"," ","."," "
"43","49"," ","."," "
"43","50"," ","."," "
"43","51"," ","."," "
"43","52"," ","."," "
"43","53"," ","."," "
"43","54"," ","."," "
"43","55"," ","."," "
"43","56"," ","."," "
"43","57"," ","."," "
"43","58"," ","."," "
"43","59"," ","."," "
"43","60"," ","."," "
"43","61"," ","."," "
"43","62"," ","."," "
"43","63"," ","*"," "
"43","64","6","H"," "
"43","65","6","D"," "
"44","1","S","W"," "
"44","2","S","G"," "
"44","3","S","W"," "
"44","4","S","Q"," "
"44","5","S","Q"," "
"44","6","S","B"," "
"44","7","S","B"," "
"44","8","S","W"," "
"44","9","S","B"," "
"44","10","S","B"," "
"44","11"," ","*"," "
"44","12"," ","."," "
"44","13"," ","."," "
"44","14"," ","."," "
"44","15"," ","."," "
"44","16"," ","."," "
"44","17"," ","."," "
"44","18"," ","*"," "
"44","19","P","B"," "
"44","20","P","H"," "
"44","21","P","B"," "
"44","22","P","B"," "
"44","23","P","H"," "
"44","24","P","W"," "
"44","25","A","B"," "
"44","26","A","B"," "
"44","27","A","G"," "
"44","28","A","W"," "
"44","29","A","B"," "
"44","30","A","W"," "
"44","31","A","W"," "
"44","32","A","B"," "
"44","33","A","G"," "
"44","34","A","G"," "
"44","35","A","H"," "
"44","36","A","H"," "
"44","37"," ","*"," "
"44","38"," ","*"," "
"44","39"," ","."," "
"44","40"," ","."," "
"44","41"," ","."," "
"44","42"," ","*"," "
"44","43","N","H"," "
"44","44"," ","*"," "
"44","45"," ","."," "
"44","46"," ","."," "
"44","47"," ","."," "
"44","48"," ","."," "
"44","49"," ","."," "
"44","50"," ","."," "
"44","51"," ","."," "
"44","52"," ","."," "
"44","53"," ","."," "
"44","54"," ","."," "
"44","55"," ","."," "
"44","56"," ","."," "
"44","57"," ","."," "
"44","58"," ","."," "
"44","59"," ","."," "
"44","60"," ","."," "
"44","61"," ","."," "
"44","62"," ","."," "
"44","63"," ","*"," "
"44","64","6","B"," "
"44","65","6","H"," "
"45","1"," ","."," "
"45","2","S","T"," "
"45","3","S","H"," "
"45","4","S","T"," "
"45","5","S","B"," "
"45","6"," ","*"," "
"45","7"," ","*"," "
"45","8","S","B","n"
"45","9","S","B","n"
"45","10"," ","*"," "
"45","11"," ","."," "
"45","12","S","H"," "
"45","13","S","H"," "
"45","14"," ","."," "
"45","15"," ","."," "
"45","16"," ","."," "
"45","17"," ","."," "
"45","18"," ","."," "
"45","19"," ","*"," "
"45","20","p","B"," "
"45","21","p","B"," "
"45","22","p","W"," "
"45","23","p","B"," "
"45","24","p","B"," "
"45","25","p","G"," "
"45","26","A","G"," "
"45","27","A","B"," "
"45","28","A","W"," "
"45","29","A","B"," "
"45","30","A","B","n"
"45","31","A","B","n"
"45","32","A","B","n"
"45","33","A","B"," "
"45","34","A","G"," "
"45","35","a","G","w"
"45","36","a","G"," "
"45","37","a","H"," "
"45","38","a","H"," "
"45","39"," ","*"," "
"45","40"," ","*"," "
"45","41"," ","*"," "
"45","42"," ","*"," "
"45","43"," ","+"," "
"45","44"," ","."," "
"45","45"," ","."," "
"45","46"," ","."," "
"45","47","I","H"," "
"45","48"," ","."," "
"45","49"," ","."," "
"45","50"," ","."," "
"45","51"," ","."," "
"45","52"," ","."," "
"45","53"," ","."," "
"45","54"," ","."," "
"45","55"," ","."," "
"45","56"," ","."," "
"45","57"," ","."," "
"45","58"," ","."," "
"45","59"," ","."," "
"45","60"," ","."," "
"45","61"," ","."," "
"45","62"," ","*"," "
"45","63"," ","*"," "
"45","64","6","B"," "
"45","65","6","D"," "
"46","1","S","G","e"
"46","2","S","S"," "
"46","3","S","W"," "
"46","4","S","H"," "
"46","5"," ","*"," "
"46","6"," ","."," "
"46","7"," ","."," "
"46","8"," ","*"," "
"46","9"," ","*"," "
"46","10"," ","."," "
"46","11"," ","."," "
"46","12"," ","."," "
"46","13"," ","."," "
"46","14"," ","."," "
"46","15"," ","."," "
"46","16"," ","."," "
"46","17"," ","*"," "
"46","18"," ","*"," "
"46","19","p","H"," "
"46","20","p","B"," "
"46","21","p","G"," "
"46","22","p","B"," "
"46","23","p","B"," "
"46","24","p","B"," "
"46","25","p","B"," "
"46","26","p","B"," "
"46","27","A","B"," "
"46","28","A","H"," "
"46","29","A","W"," "
"46","30","A","W"," "
"46","31","A","B"," "
"46","32","A","B"," "
"46","33","a","B"," "
"46","34","a","H"," "
"46","35","a","G"," "
"46","36","a","G"," "
"46","37","a","G"," "
"46","38","a","G"," "
"46","39","a","H"," "
"46","40","T","B"," "
"46","41","T","H"," "
"46","42","T","G"," "
"46","43","T","H"," "
"46","44"," ","*"," "
"46","45"," ","+"," "
"46","46"," ","."," "
"46","47"," ","*"," "
"46","48"," ","."," "
"46","49"," ","."," "
"46","50"," ","."," "
"46","51"," ","."," "
"46","52"," ","."," "
"46","53"," ","."," "
"46","54"," ","."," "
"46","55"," ","."," "
"46","56"," ","."," "
"46","57"," ","."," "
"46","58"," ","."," "
"46","59"," ","."," "
"46","60"," ","."," "
"46","61"," ","*"," "
"46","62","6","B"," "
"46","63","6","B"," "
"46","64","6","K"," "
"46","65","6","K"," "
"47","1","S","S"," "
"47","2","S","H"," "
"47","3","S","B"," "
"47","4"," ","*"," "
"47","5"," ","."," "
"47","6"," ","."," "
"47","7","S","H"," "
"47","8","S","W"," "
"47","9"," ","."," "
"47","10"," ","."," "
"47","11"," ","."," "
"47","12"," ","."," "
"47","13"," ","."," "
"47","14"," ","."," "
"47","15"," ","*"," "
"47","16"," ","*"," "
"47","17","p","B"," "
"47","18","p","B","n"
"47","19","p","B","n"
"47","20","p","W"," "
"47","21","p","B"," "
"47","22","p","W"," "
"47","23","p","B"," "
"47","24","p","W"," "
"47","25","p","B"," "
"47","26","p","G","e"
"47","27","A","B"," "
"47","28","A","W"," "
"47","29","A","B"," "
"47","30","A","G","e"
"47","31","a","H","w"
"47","32","a","H"," "
"47","33","a","G"," "
"47","34","a","B"," "
"47","35","a","H"," "
"47","36","a","H"," "
"47","37","a","G","e"
"47","38","a","G"," "
"47","39","a","H"," "
"47","40","T","B"," "
"47","41","T","G"," "
"47","42","T","G"," "
"47","43","T","H"," "
"47","44"," ","*"," "
"47","45","T","H","w"
"47","46"," ","+"," "
"47","47","T","H"," "
"47","48"," ","+"," "
"47","49"," ","*"," "
"47","50"," ","."," "
"47","51"," ","."," "
"47","52"," ","."," "
"47","53"," ","."," "
"47","54"," ","."," "
"47","55"," ","."," "
"47","56"," ","."," "
"47","57"," ","."," "
"47","58"," ","."," "
"47","59"," ","*"," "
"47","60"," ","*"," "
"47","61","6","K"," "
"47","62","6","B"," "
"47","63","6","K"," "
"47","64","6","B"," "
"47","65","6","K"," "
"48","1","S","T"," "
"48","2","S","H"," "
"48","3"," ","*"," "
"48","4"," ","."," "
"48","5"," ","."," "
"48","6"," ","."," "
"48","7"," ","."," "
"48","8"," ","."," "
"48","9"," ","."," "
"48","10"," ","."," "
"48","11"," ","*"," "
"48","12"," ","."," "
"48","13"," ","."," "
"48","14"," ","*"," "
"48","15","p","B"," "
"48","16","p","W"," "
"48","17","p","B","v"
"48","18","p","B","n"
"48","19","p","B","n"
"48","20","p","B"," "
"48","21","p","B","v"
"48","22","p","B"," "
"48","23","p","H","p"
"48","24","p","B"," "
"48","25","p","B"," "
"48","26","p","G"," "
"48","27","a","W"," "
"48","28","a","W"," "
"48","29","a","B"," "
"48","30","a","G"," "
"48","31","a","G"," "
"48","32","a","G"," "
"48","33","a","G","g"
"48","34","a","B","n"
"48","35","a","G"," "
"48","36","a","G"," "
"48","37","a","G"," "
"48","38","a","G"," "
"48","39","T","H"," "
"48","40","a","H"," "
"48","41","T","G"," "
"48","42","T","G"," "
"48","43","T","H"," "
"48","44","T","G"," "
"48","45"," ","*"," "
"48","46","T","G"," "
"48","47"," ","*"," "
"48","48","T","H"," "
"48","49","T","H"," "
"48","50"," ","*"," "
"48","51"," ","."," "
"48","52"," ","."," "
"48","53"," ","."," "
"48","54"," ","."," "
"48","55"," ","."," "
"48","56"," ","."," "
"48","57"," ","."," "
"48","58"," ","*"," "
"48","59","6","B"," "
"48","60","6","H"," "
"48","61","6","H"," "
"48","62","6","D"," "
"48","63","6","D"," "
"48","64","6","K"," "
"48","65","6","D"," "
"49","1","S","W"," "
"49","2"," ","+"," "
"49","3"," ","."," "
"49","4"," ","."," "
"49","5"," ","."," "
"49","6"," ","."," "
"49","7"," ","."," "
"49","8"," ","."," "
"49","9"," ","."," "
"49","10"," ","*"," "
"49","11","s","B"," "
"49","12"," ","*"," "
"49","13"," ","*"," "
"49","14","W","B"," "
"49","15","p","B"," "
"49","16","p","W"," "
"49","17","p","W"," "
"49","18","p","W"," "
"49","19","p","B"," "
"49","20","W","B","n"
"49","21","W","B"," "
"49","22","p","W"," "
"49","23","p","H","p"
"49","24","p","H"," "
"49","25","p","B"," "
"49","26","p","G"," "
"49","27","p","W"," "
"49","28","a","H","w"
"49","29","a","W"," "
"49","30","a","G"," "
"49","31","a","G"," "
"49","32","a","B","n"
"49","33","a","B","n"
"49","34","a","B"," "
"49","35","a","B"," "
"49","36","a","W"," "
"49","37","a","W"," "
"49","38","T","W"," "
"49","39","a","H"," "
"49","40","T","G"," "
"49","41","T","W"," "
"49","42","T","W"," "
"49","43","T","W"," "
"49","44","T","W"," "
"49","45","T","H"," "
"49","46","T","H"," "
"49","47","T","G"," "
"49","48","T","G"," "
"49","49"," ","*"," "
"49","50"," ","."," "
"49","51"," ","."," "
"49","52"," ","."," "
"49","53"," ","."," "
"49","54"," ","."," "
"49","55"," ","."," "
"49","56"," ","."," "
"49","57"," ","."," "
"49","58"," ","*"," "
"49","59","6","B"," "
"49","60","6","B"," "
"49","61","6","B"," "
"49","62","6","K","v"
"49","63","6","K"," "
"49","64","6","K"," "
"49","65","6","D"," "
"50","1"," ","*"," "
"50","2","s","W"," "
"50","3"," ","*"," "
"50","4"," ","."," "
"50","5"," ","."," "
"50","6"," ","."," "
"50","7"," ","."," "
"50","8"," ","."," "
"50","9","s","H"," "
"50","10"," ","*"," "
"50","11","s","B"," "
"50","12","s","W"," "
"50","13"," ","*"," "
"50","14","W","B"," "
"50","15","W","B"," "
"50","16","p","W"," "
"50","17","p","W"," "
"50","18","p","W"," "
"50","19","p","B"," "
"50","20","W","B"," "
"50","21","W","B"," "
"50","22","W","W"," "
"50","23","p","H"," "
"50","24","p","H"," "
"50","25","p","B"," "
"50","26","p","G"," "
"50","27","p","W"," "
"50","28","a","H"," "
"50","29","a","W"," "
"50","30","a","G"," "
"50","31","a","G"," "
"50","32","a","B","n"
"50","33","a","B"," "
"50","34","a","B"," "
"50","35","a","B"," "
"50","36","a","W"," "
"50","37","a","W"," "
"50","38","T","W"," "
"50","39","T","H"," "
"50","40","T","G"," "
"50","41","T","W"," "
"50","42","T","W"," "
"50","43","T","W"," "
"50","44","T","W"," "
"50","45","T","H"," "
"50","46","T","H"," "
"50","47","T","G"," "
"50","48"," ","*"," "
"50","49"," ","*"," "
"50","50"," ","."," "
"50","51"," ","."," "
"50","52"," ","."," "
"50","53"," ","."," "
"50","54"," ","."," "
"50","55"," ","."," "
"50","56"," ","."," "
"50","57"," ","."," "
"50","58"," ","*"," "
"50","59","6","B"," "
"50","60","6","B"," "
"50","61","6","B","v"
"50","62","6","K"," "
"50","63","6","D"," "
"50","64","6","D"," "
"50","65","6","K"," "
"51","1","s","T"," "
"51","2"," ","+"," "
"51","3"," ","."," "
"51","4"," ","."," "
"51","5"," ","*"," "
"51","6"," ","."," "
"51","7"," ","."," "
"51","8"," ","."," "
"51","9"," ","."," "
"51","10"," ","*"," "
"51","11"," ","+"," "
"51","12"," ","*"," "
"51","13","W","B"," "
"51","14","W","H","p"
"51","15","W","H","p"
"51","16","W","H"," "
"51","17","p","W"," "
"51","18","p","B"," "
"51","19","W","S"," "
"51","20","W","W"," "
"51","21","W","S"," "
"51","22","W","B"," "
"51","23","W","H"," "
"51","24","p","W"," "
"51","25","p","H"," "
"51","26","p","G"," "
"51","27","a","G"," "
"51","28","a","W"," "
"51","29","a","G"," "
"51","30","a","S"," "
"51","31","a","B","n"
"51","32","a","B"," "
"51","33","a","B"," "
"51","34","a","B"," "
"51","35","a","B"," "
"51","36","a","B"," "
"51","37","T","H"," "
"51","38","T","H"," "
"51","39","T","G"," "
"51","40","T","H"," "
"51","41","T","W"," "
"51","42","T","H"," "
"51","43","T","H","w"
"51","44","T","H"," "
"51","45","T","B","n"
"51","46","T","B","n"
"51","47","T","B"," "
"51","48","T","H"," "
"51","49","T","H"," "
"51","50"," ","*"," "
"51","51"," ","."," "
"51","52"," ","."," "
"51","53"," ","."," "
"51","54"," ","."," "
"51","55"," ","."," "
"51","56"," ","."," "
"51","57"," ","."," "
"51","58"," ","*"," "
"51","59","6","B"," "
"51","60","6","B"," "
"51","61","6","H"," "
"51","62","6","D"," "
"51","63","6","K"," "
"51","64","6","D"," "
"51","65","6","D"," "
"51","70","?","H"," "
"51","71","?","D"," "
"51","72","?","D"," "
"51","73"," ","*"," "
"51","74"," ","."," "
"51","75"," ","."," "
"51","76"," ","."," "
"51","77"," ","."," "
"51","78"," ","."," "
"51","79"," ","."," "
"51","80"," ","."," "
"51","81"," ","."," "
"51","82"," ","."," "
"51","83"," ","."," "
"51","84"," ","."," "
"51","85"," ","."," "
"51","86"," ","."," "
"51","87"," ","."," "
"51","88"," ","."," "
"51","89"," ","."," "
"51","90"," ","."," "
"51","91"," ","."," "
"51","92"," ","."," "
"51","93"," ","."," "
"51","94"," ","."," "
"51","95"," ","."," "
"51","96"," ","."," "
"51","97"," ","."," "
"51","98"," ","."," "
"51","99"," ","."," "
"52","1"," ","*"," "
"52","2","s","W"," "
"52","3"," ","*"," "
"52","4"," ","*"," "
"52","5","s","H"," "
"52","6"," ","*"," "
"52","7"," ","."," "
"52","8"," ","."," "
"52","9"," ","*"," "
"52","10","R","W"," "
"52","11","R","B"," "
"52","12"," ","*"," "
"52","13"," ","*"," "
"52","14"," ","*"," "
"52","15","W","B"," "
"52","16","W","H"," "
"52","17","W","W"," "
"52","18","W","B"," "
"52","19","W","S"," "
"52","20","W","B"," "
"52","21","W","W"," "
"52","22","W","B"," "
"52","23","W","B"," "
"52","24","W","B"," "
"52","25","p","G"," "
"52","26","W","W"," "
"52","27","a","G"," "
"52","28","a","G"," "
"52","29","a","G"," "
"52","30","a","B"," "
"52","31","a","B"," "
"52","32","a","W"," "
"52","33","a","B"," "
"52","34","a","B"," "
"52","35","a","B"," "
"52","36","a","H"," "
"52","37","T","G"," "
"52","38","T","G"," "
"52","39","T","W"," "
"52","40","T","B","n"
"52","41","T","B"," "
"52","42","T","B","n"
"52","43"," ","*"," "
"52","44","T","B"," "
"52","45","T","H"," "
"52","46","T","B","n"
"52","47","T","B"," "
"52","48"," ","*"," "
"52","49","T","H"," "
"52","50"," ","+"," "
"52","51"," ","+"," "
"52","52"," ","."," "
"52","53"," ","."," "
"52","54"," ","."," "
"52","55"," ","."," "
"52","56"," ","."," "
"52","57"," ","."," "
"52","58"," ","."," "
"52","59"," ","*"," "
"52","60","6","B"," "
"52","61","6","B"," "
"52","62","6","H"," "
"52","63","6","D"," "
"52","64","6","D"," "
