"TurnId","ItemNo","X","Y","Name","Rate","EctPts","Food","Stone","Wood","Ore","Zinc","Horses","Textiles","Wool","Gold","Wine"
"307EOct1809","143","68","75","Calcutta        ","3","0","26","439","2074","197","63","982","0","24","6","29"
"307EOct1809","144","75","95","Padany          ","3","78","408","0","1053","0","23","0","5","50","0","80"
"307EOct1809","145","82","88","Saigon          ","4","1972","522","102","409","23","14","763","7","31","40","52"
"307EOct1809","146","83","75","Haiphong        ","4","0","800","2000","2002","28","9","4260","22","42","79","117"
"307ESep1808","101","5","41","Lisbon          ","4","0","0","0","0","0","2","0","0","0","8","0"
"307ESep1808","102","5","55","Rabat           ","3","1327","781","578","1934","18","3","669","28","129","2","35"
"307ESep1808","103","13","41","Madrid          ","6","8473","5266","4567","2484","27","5","11946","136","223","40","93"
"307ESep1808","104","23","20","London          ","4","3900","1180","0","0","58","3","670","0","0","88","94"
"307ESep1808","105","23","27","Paris           ","6","9577","4463","799","2208","0","4","3","0","115","4","56"
"307ESep1808","106","28","20","Amsterdam       ","6","54","125","624","2084","56","6","0","36","0","9","0"
"307ESep1808","107","30","49","Tunis           ","3","995","1498","649","694","45","2","606","48","67","6","74"
"307ESep1808","108","35","27","Munich          ","3","0","0","278","0","0","1","0","0","2","0","104"
"307ESep1808","109","35","40","Rome            ","2","0","0","0","3000","78","3","0","0","42","64","0"
"307ESep1808","110","37","16","Kopenhagen      ","4","1120","852","3675","4456","171","3","7557","61","90","52","151"
"307ESep1808","111","38","43","Naples          ","4","28","1867","522","0","67","14","770","0","0","58","50"
"307ESep1808","112","39","22","Berlin          ","6","0","0","0","0","0","1","0","0","0","9","0"
"307ESep1808","113","41","29","Vienna          ","5","0","632","389","2219","96","2","697","0","0","77","33"
"307ESep1808","114","43","10","Karlskrona      ","3","0","0","0","0","0","0","0","0","0","29","43"
"307ESep1808","115","52","20","Warsaw          ","4","64","736","420","1167","16","3","1073","20","86","6","41"
"307ESep1808","116","58","6","Petersburg      ","4","1398","919","399","2212","19","3","1183","27","122","2","48"
"307ESep1808","117","58","40","Istanbul        ","2","1834","1595","541","489","53","14","0","131","5","25","0"
"307ESep1808","118","58","60","Cairo           ","4","2175","530","261","249","67","0","0","0","0","58","0"
"307ESep1808","119","69","17","Moscow          ","4","630","1000","191","2009","26","3","1066","16","92","7","53"
"307ESep1808","131","9","84","Vera Cruz       ","5","0","410","149","0","31","23","0","21","58","35","98"
"307ESep1808","132","13","73","New Orleans     ","4","210","589","649","1393","0","28","738","24","55","2","88"
"307ESep1808","133","22","80","Santiago de Cuba","5","0","0","0","1190","34","27","0","31","55","38","111"
"307ESep1808","134","26","92","Cartagena       ","5","0","368","887","546","44","22","0","39","51","28","73"
"307ESep1808","135","35","83","Martinique      ","5","0","0","737","726","42","26","2257","73","69","0","50"
"307ESep1808","136","40","96","Belem           ","3","476","700","388","1455","47","14","663","20","62","83","73"
"307ESep1808","141","56","79","Goa             ","3","150","495","461","0","24","6","574","29","48","14","54"
"307ESep1808","142","62","88","Trincomale      ","3","150","626","461","0","9","33","332","33","71","9","44"
"307ESep1808","143","68","75","Calcutta        ","3","681","357","439","274","23","33","982","33","40","34","40"
"307ESep1808","144","75","95","Padany          ","3","105","480","0","789","35","23","2336","16","80","53","0"
"307ESep1808","145","82","88","Saigon          ","3","877","372","290","1008","23","14","1059","15","34","70","52"
"307ESep1808","146","83","75","Haiphong        ","6","305","303","401","481","21","6","316","28","43","37","67"
"307ESep1809","101","5","41","Lisbon          ","2","9000","286","4500","3077","28","2","14189","0","0","8","0"
"307ESep1809","102","5","55","Rabat           ","2","4362","781","578","1088","18","3","669","19","107","74","35"
"307ESep1809","103","13","41","Madrid          ","2","0","0","0","0","27","3","0","136","223","9","0"
"307ESep1809","104","23","20","London          ","2","0","795","0","0","81","3","669","0","0","88","72"
"307ESep1809","105","23","27","Paris           ","2","0","0","0","0","0","8","2","0","0","4","0"
"307ESep1809","106","28","20","Amsterdam       ","5","0","0","0","0","0","0","0","0","0","4","0"
"307ESep1809","107","30","49","Tunis           ","2","6295","1211","1149","411","274","46","606","32","67","58","74"
"307ESep1809","108","35","27","Munich          ","2","2454","0","0","0","0","1","0","0","2","0","104"
"307ESep1809","109","35","40","Rome            ","2","6365","0","0","3000","78","3","0","0","42","23","0"
"307ESep1809","110","37","16","Kopenhagen      ","5","14120","0","4358","5145","243","3","8557","0","0","39","92"
"307ESep1809","111","38","43","Naples          ","3","15228","1867","1422","0","0","22","770","0","0","53","37"
"307ESep1809","112","39","22","Berlin          ","5","0","0","0","0","0","1","0","0","0","0","0"
"307ESep1809","113","41","29","Vienna          ","3","0","632","389","2219","0","2","0","0","0","45","33"
"307ESep1809","114","43","10","Karlskrona      ","6","0","0","0","0","0","0","0","0","0","29","22"
"307ESep1809","115","52","20","Warsaw          ","2","8916","3936","2206","3996","16","3","3090","217","86","6","199"
"307ESep1809","116","58","6","Petersburg      ","2","0","919","399","2212","19","3","663","27","122","2","48"
"307ESep1809","117","58","40","Istanbul        ","6","22092","4455","1000","1276","53","11","2000","264","755","25","0"
"307ESep1809","118","58","60","Cairo           ","6","19013","530","1561","1549","272","45","0","265","0","122","0"
"307ESep1809","119","69","17","Moscow          ","2","0","1000","191","2009","23","2","728","16","92","2","26"
"307ESep1809","131","9","84","Vera Cruz       ","5","0","368","0","0","94","48","0","21","58","46","98"
"307ESep1809","132","13","73","New Orleans     ","2","0","589","243","1393","0","19","738","16","55","2","88"
"307ESep1809","133","22","80","Santiago de Cuba","5","0","0","0","0","34","44","0","22","44","38","68"
"307ESep1809","134","26","92","Cartagena       ","5","0","323","0","0","18","47","0","39","51","74","46"
"307ESep1809","135","35","83","Martinique      ","4","0","0","737","0","32","18","1581","0","0","0","0"
"307ESep1809","136","40","96","Belem           ","2","476","700","388","1455","47","14","663","20","62","83","23"
"307ESep1809","141","56","79","Goa             ","4","400","363","461","3000","48","15","425","29","38","32","54"
"307ESep1809","142","62","88","Trincomale      ","4","1452","326","317","3000","207","48","332","0","71","36","44"
"307ESep1809","143","68","75","Calcutta        ","4","650","107","439","2074","157","56","982","21","28","6","40"
"307ESep1809","144","75","95","Padany          ","3","105","408","0","1053","0","23","0","5","57","0","80"
"307ESep1809","145","82","88","Saigon          ","4","1972","522","102","739","23","14","763","7","31","40","52"
"307ESep1809","146","83","75","Haiphong        ","4","0","800","2000","2002","28","9","5530","22","42","79","117"
"348BAug1809","101","5","41","Lisbon          ","2","13229","960","3048","1417","147","5","1015","22","33","0","83"
"348BAug1809","102","5","55","Rabat           ","3","627","797","84","856","0","3","649","38","78","3","0"
"348BAug1809","103","13","41","Madrid          ","4","1119","755","201","1930","0","2","628","67","153","67","100"
"348BAug1809","104","23","20","London          ","4","6613","2287","1211","2600","112","43","1014","30","147","29","74"
"348BAug1809","105","23","27","Paris           ","3","0","5200","3884","3200","27","3","4200","100","0","22","40"
"348BAug1809","106","28","20","Amsterdam       ","3","2000","3200","4000","3200","68","58","4200","99","0","11","9"
"348BAug1809","107","30","49","Tunis           ","3","460","1100","649","105","0","1","183","0","144","0","0"
"348BAug1809","108","35","27","Munich          ","3","6895","1599","172","872","9","5","2932","58","61","65","115"
"348BAug1809","109","35","40","Rome            ","3","19782","4500","4344","2440","40","8","16682","15","31","100","0"
"348BAug1809","110","37","16","Kopenhagen      ","4","31999","2000","500","0","60","0","12000","0","0","20","0"
"348BAug1809","111","38","43","Naples          ","3","13793","1621","50","1452","24","5","4948","34","92","62","32"
"348BAug1809","112","39","22","Berlin          ","4","1200","1000","0","1200","24","2","3000","0","0","0","0"
"348BAug1809","113","41","29","Vienna          ","3","6474","4522","4519","6715","187","0","18142","237","0","56","196"
"348BAug1809","114","43","10","Karlskrona      ","3","18304","0","2778","3798","145","2","18339","0","1129","49","103"
"348BAug1809","115","52","20","Warsaw          ","5","20845","8386","470","3351","31","0","20000","0","86","34","45"
"348BAug1809","116","58","6","Petersburg      ","5","21766","4600","0","4600","44","0","20000","0","0","34","60"
"348BAug1809","117","58","40","Istanbul        ","6","16574","3089","2689","0","38","15","1096","232","0","49","0"
"348BAug1809","118","58","60","Cairo           ","6","13481","4125","4426","0","35","1","421","240","0","45","0"
"348BAug1809","119","69","17","Moscow          ","5","0","0","270","0","0","3","0","0","71","0","0"
"348BAug1809","131","9","84","Vera Cruz       ","2","0","0","87","311","36","45","217","9","38","24","61"
"348BAug1809","132","13","73","New Orleans     ","5","2200","1474","2141","2646","209","21","3081","100","65","4","62"
"348BAug1809","133","22","80","Santiago de Cuba","5","3800","300","108","1570","16","43","261","16","77","51","73"
"348BAug1809","134","26","92","Cartagena       ","6","16","316","212","2482","20","14","589","38","55","29","40"
"348BAug1809","135","35","83","Martinique      ","6","327","316","302","2482","27","12","1994","34","75","9","86"
"348BAug1809","136","40","96","Belem           ","5","3800","301","388","399","25","15","2194","29","78","51","53"
"348BAug1809","141","56","79","Goa             ","5","150","150","1278","0","104","39","818","40","45","29","48"
"348BAug1809","142","62","88","Trincomale      ","5","175","150","251","964","51","21","711","19","44","32","38"
"348BAug1809","143","68","75","Calcutta        ","2","0","0","439","0","0","13","4634","18","74","28","100"
"348BAug1809","144","75","95","Padany          ","3","0","0","0","0","30","21","479","23","40","24","77"
"348BAug1809","145","82","88","Saigon          ","2","0","2","192","0","0","14","1838","24","53","9","92"
"348BAug1809","146","83","75","Haiphong        ","3","0","0","0","0","0","0","0","0","0","0","0"
"348BSep1809","101","5","41","Lisbon          ","2","13229","960","3048","1417","129","5","1015","22","33","0","83"
"348BSep1809","102","5","55","Rabat           ","4","627","662","84","856","0","3","649","29","78","3","0"
"348BSep1809","103","13","41","Madrid          ","3","1119","673","201","1930","0","2","628","67","153","67","100"
"348BSep1809","104","23","20","London          ","3","6613","2287","1211","2600","112","43","1014","30","147","29","74"
"348BSep1809","105","23","27","Paris           ","4","0","5200","3884","3200","27","3","4200","0","0","22","40"
"348BSep1809","106","28","20","Amsterdam       ","4","2000","3200","4000","3200","68","48","4200","99","0","11","9"
"348BSep1809","107","30","49","Tunis           ","4","460","1100","649","105","0","1","183","0","144","0","0"
"348BSep1809","108","35","27","Munich          ","4","6895","1599","64","872","9","5","2932","58","61","65","115"
"348BSep1809","109","35","40","Rome            ","2","19783","3760","4344","2440","40","8","12467","15","31","100","0"
"348BSep1809","110","37","16","Kopenhagen      ","4","21157","2000","500","0","60","0","12000","0","0","20","0"
"348BSep1809","111","38","43","Naples          ","2","13793","1621","50","1452","24","5","4948","34","92","62","32"
"348BSep1809","112","39","22","Berlin          ","5","1200","1000","0","1200","24","2","3000","0","0","0","0"
"348BSep1809","113","41","29","Vienna          ","2","6474","4522","4519","6715","187","0","18142","177","0","56","196"
"348BSep1809","114","43","10","Karlskrona      ","4","18304","0","2778","3798","145","2","18339","0","838","49","103"
"348BSep1809","115","52","20","Warsaw          ","5","10500","7466","470","3351","25","0","20000","0","86","34","45"
"348BSep1809","116","58","6","Petersburg      ","5","17127","4600","0","4600","44","0","20000","0","0","34","60"
"348BSep1809","117","58","40","Istanbul        ","6","19574","3089","2689","0","38","15","1096","152","0","49","0"
"348BSep1809","118","58","60","Cairo           ","6","16481","4125","4426","0","35","1","421","153","0","45","0"
"348BSep1809","119","69","17","Moscow          ","5","10500","4208","270","0","12","3","16000","0","71","25","0"
"348BSep1809","131","9","84","Vera Cruz       ","4","0","0","87","0","0","39","217","9","38","24","61"
"348BSep1809","132","13","73","New Orleans     ","4","4400","1474","2141","2646","209","26","4455","100","65","4","62"
"348BSep1809","133","22","80","Santiago de Cuba","3","3915","300","108","1570","16","43","166","16","77","65","58"
"348BSep1809","134","26","92","Cartagena       ","5","1016","316","212","2482","20","14","589","38","55","29","40"
"348BSep1809","135","35","83","Martinique      ","5","327","316","302","2482","27","10","1994","34","62","9","86"
"348BSep1809","136","40","96","Belem           ","3","3800","301","388","399","25","15","2194","29","78","51","53"
"348BSep1809","141","56","79","Goa             ","6","300","250","887","0","90","39","818","40","45","24","48"
"348BSep1809","142","62","88","Trincomale      ","6","325","250","1251","964","51","46","711","19","44","32","38"
"348BSep1809","143","68","75","Calcutta        ","4","0","0","439","0","0","13","4634","18","74","0","0"
"348BSep1809","144","75","95","Padany          ","5","0","0","0","0","30","21","479","23","40","24","77"
"348BSep1809","145","82","88","Saigon          ","4","0","2","192","0","0","14","1838","24","53","9","0"
"348BSep1809","146","83","75","Haiphong        ","3","0","0","0","0","0","0","0","0","0","0","0"
"348EAug1809","101","5","41","Lisbon          ","2","13229","960","3048","1417","147","5","1015","22","33","0","83"
"348EAug1809","102","5","55","Rabat           ","3","627","797","84","856","0","3","649","38","78","3","0"
"348EAug1809","103","13","41","Madrid          ","4","1119","755","201","1930","0","2","628","67","153","67","100"
"348EAug1809","104","23","20","London          ","4","6613","2287","1211","2600","112","43","1014","30","147","29","74"
"348EAug1809","105","23","27","Paris           ","3","0","5200","3884","3200","27","3","4200","100","0","22","40"
"348EAug1809","106","28","20","Amsterdam       ","3","2000","3200","4000","3200","68","58","4200","99","0","11","9"
"348EAug1809","107","30","49","Tunis           ","3","460","1100","649","105","0","1","183","0","144","0","0"
"348EAug1809","108","35","27","Munich          ","3","6895","1599","172","872","9","5","2932","58","61","65","115"
"348EAug1809","109","35","40","Rome            ","3","19782","4500","4344","2440","40","8","16682","15","31","100","0"
"348EAug1809","110","37","16","Kopenhagen      ","4","31999","2000","500","0","60","0","12000","0","0","20","0"
"348EAug1809","111","38","43","Naples          ","3","13793","1621","50","1452","24","5","4948","34","92","62","32"
"348EAug1809","112","39","22","Berlin          ","4","1200","1000","0","1200","24","2","3000","0","0","0","0"
"348EAug1809","113","41","29","Vienna          ","3","6474","4522","4519","6715","187","0","18142","237","0","56","196"
"348EAug1809","114","43","10","Karlskrona      ","3","18304","0","2778","3798","145","2","18339","0","1129","49","103"
"348EAug1809","115","52","20","Warsaw          ","5","20845","8386","470","3351","31","0","20000","0","86","34","45"
"348EAug1809","116","58","6","Petersburg      ","5","21766","4600","0","4600","44","0","20000","0","0","34","60"
"348EAug1809","117","58","40","Istanbul        ","6","16574","3089","2689","0","38","15","1096","232","0","49","0"
"348EAug1809","118","58","60","Cairo           ","6","13481","4125","4426","0","35","1","421","240","0","45","0"
"348EAug1809","119","69","17","Moscow          ","5","0","0","270","0","0","3","0","0","71","0","0"
"348EAug1809","131","9","84","Vera Cruz       ","2","0","0","87","311","36","45","217","9","38","24","61"
"348EAug1809","132","13","73","New Orleans     ","5","2200","1474","2141","2646","209","21","3081","100","65","4","62"
"348EAug1809","133","22","80","Santiago de Cuba","5","3800","300","108","1570","16","43","261","16","77","51","73"
"348EAug1809","134","26","92","Cartagena       ","6","16","316","212","2482","20","14","589","38","55","29","40"
"348EAug1809","135","35","83","Martinique      ","6","327","316","302","2482","27","12","1994","34","75","9","86"
"348EAug1809","136","40","96","Belem           ","5","3800","301","388","399","25","15","2194","29","78","51","53"
"348EAug1809","141","56","79","Goa             ","5","150","150","1278","0","104","39","818","40","45","29","48"
"348EAug1809","142","62","88","Trincomale      ","5","175","150","251","964","51","21","711","19","44","32","38"
"348EAug1809","143","68","75","Calcutta        ","2","0","0","439","0","0","13","4634","18","74","28","100"
"348EAug1809","144","75","95","Padany          ","3","0","0","0","0","30","21","479","23","40","24","77"
"348EAug1809","145","82","88","Saigon          ","2","0","2","192","0","0","14","1838","24","53","9","92"
"348EAug1809","146","83","75","Haiphong        ","3","0","0","0","0","0","0","0","0","0","0","0"
"348ESep1809","101","5","41","Lisbon          ","2","13229","960","3048","1417","129","5","1015","22","33","0","83"
"348ESep1809","102","5","55","Rabat           ","4","627","662","84","856","0","3","649","29","78","3","0"
"348ESep1809","103","13","41","Madrid          ","3","1119","673","201","1930","0","2","628","67","153","67","100"
"348ESep1809","104","23","20","London          ","3","6613","2287","1211","2600","112","43","1014","30","147","29","74"
"348ESep1809","105","23","27","Paris           ","4","0","5200","3884","3200","27","3","4200","0","0","22","40"
"348ESep1809","106","28","20","Amsterdam       ","4","2000","3200","4000","3200","68","48","4200","99","0","11","9"
"348ESep1809","107","30","49","Tunis           ","4","460","1100","649","105","0","1","183","0","144","0","0"
"348ESep1809","108","35","27","Munich          ","4","6895","1599","64","872","9","5","2932","58","61","65","115"
"348ESep1809","109","35","40","Rome            ","2","19783","3760","4344","2440","40","8","12467","15","31","100","0"
"348ESep1809","110","37","16","Kopenhagen      ","4","21157","2000","500","0","60","0","12000","0","0","20","0"
"348ESep1809","111","38","43","Naples          ","2","13793","1621","50","1452","24","5","4948","34","92","62","32"
"348ESep1809","112","39","22","Berlin          ","5","1200","1000","0","1200","24","2","3000","0","0","0","0"
"348ESep1809","113","41","29","Vienna          ","2","6474","4522","4519","6715","187","0","18142","177","0","56","196"
"348ESep1809","114","43","10","Karlskrona      ","4","18304","0","2778","3798","145","2","18339","0","838","49","103"
"348ESep1809","115","52","20","Warsaw          ","5","10500","7466","470","3351","25","0","20000","0","86","34","45"
"348ESep1809","116","58","6","Petersburg      ","5","17127","4600","0","4600","44","0","20000","0","0","34","60"
"348ESep1809","117","58","40","Istanbul        ","6","19574","3089","2689","0","38","15","1096","152","0","49","0"
"348ESep1809","118","58","60","Cairo           ","6","16481","4125","4426","0","35","1","421","153","0","45","0"
"348ESep1809","119","69","17","Moscow          ","5","10500","4208","270","0","12","3","16000","0","71","25","0"
"348ESep1809","131","9","84","Vera Cruz       ","4","0","0","87","0","0","39","217","9","38","24","61"
"348ESep1809","132","13","73","New Orleans     ","4","4400","1474","2141","2646","209","26","4455","100","65","4","62"
"348ESep1809","133","22","80","Santiago de Cuba","3","3915","300","108","1570","16","43","166","16","77","65","58"
"348ESep1809","134","26","92","Cartagena       ","5","1016","316","212","2482","20","14","589","38","55","29","40"
"348ESep1809","135","35","83","Martinique      ","5","327","316","302","2482","27","10","1994","34","62","9","86"
"348ESep1809","136","40","96","Belem           ","3","3800","301","388","399","25","15","2194","29","78","51","53"
"348ESep1809","141","56","79","Goa             ","6","300","250","887","0","90","39","818","40","45","24","48"
"348ESep1809","142","62","88","Trincomale      ","6","325","250","1251","964","51","46","711","19","44","32","38"
"348ESep1809","143","68","75","Calcutta        ","4","0","0","439","0","0","13","4634","18","74","0","0"
"348ESep1809","144","75","95","Padany          ","5","0","0","0","0","30","21","479","23","40","24","77"
"348ESep1809","145","82","88","Saigon          ","4","0","2","192","0","0","14","1838","24","53","9","0"
"348ESep1809","146","83","75","Haiphong        ","3","0","0","0","0","0","0","0","0","0","0","0"
