"TurnId","ItemNo","Type","Name","X","Y","FleetNo","MP","Condition","Age","Marines","Brigade1","Brigade2"
"307ESep1809","1292","21","DIMITRI        ","5","41","15","24","95","24","800","0","0"
"307ESep1809","1294","19","KOLJA          ","23","20","11","26","87","26","665","0","0"
"307ESep1809","1295","19","CHARTSCHENKO   ","23","20","11","28","95","25","700","0","0"
"307ESep1809","1297","17","ALESCHA        ","13","19","0","21","70","27","497","0","0"
"307ESep1809","1302","15","PONOWIE        ","13","19","14","33","94","28","500","0","0"
"307ESep1809","1307","11","MAZNEW         ","13","19","14","37","93","32","400","0","0"
"307ESep1809","1425","15","ROSE           ","76","86","16","22","64","23","500","0","0"
"307ESep1809","1426","7","ARROW          ","81","89","0","39","87","28","350","0","0"
"307ESep1809","1427","7","HOLLY          ","76","86","16","28","63","29","350","0","0"
"307ESep1809","1428","19","DEFENCE        ","23","20","11","28","92","31","700","0","0"
"348BAug1809","1023","1","GELDERN        ","90","97","12","44","88","24","250","0","0"
"348BSep1809","1023","1","GELDERN        ","90","97","12","44","88","25","250","0","0"
"348EAug1809","1023","1","GELDERN        ","90","97","12","44","88","24","250","0","0"
"348ESep1809","1023","1","GELDERN        ","90","97","12","44","88","25","250","0","0"
"test","1049","25","S. TRINIDAD    ","18","41","0","20","100","11","1100","0","0"
"test","1050","23","SANTA ANA      ","18","41","0","20","100","9","950","0","0"
"test","1051","23","RAYO           ","7","34","0","20","100","7","950","0","0"
"test","1052","21","NEPTUNO        ","18","41","0","25","100","17","800","0","0"
"test","1053","19","SAN AUGUSTIN   ","18","41","0","30","100","10","700","0","0"
"test","1054","19","MONTANEZ       ","22","80","21","30","100","4","700","4161","500"
"test","1055","19","SAN JUSTO      ","7","34","0","30","100","12","700","0","0"
"test","1056","19","BAHAMA         ","18","41","0","30","100","7","700","0","0"
"test","1057","19","MONARCO        ","90","84","31","30","100","8","700","4128","500"
"test","1058","17","SAN LEANDRO    ","7","34","0","30","100","15","600","0","0"
"test","1059","17","SAN JUAN       ","18","41","0","30","100","10","600","0","0"
"test","1060","17","MONARCA        ","18","41","0","30","100","3","600","0","0"
"test","1061","15","CISNEROS       ","22","80","21","35","100","4","500","4161","400"
"test","1062","15","S.F. DE ASIS   ","18","41","11","35","100","2","500","0","0"
"test","1063","15","SAN OMBLIGOS   ","18","41","0","35","100","3","500","0","0"
"test","1064","13","CORDEZ         ","90","84","31","40","100","6","450","4128","300"
"test","1065","13","VESPUCCIO      ","18","41","0","40","100","8","450","0","0"
"test","1066","13","SANCHEZ        ","18","41","0","40","100","12","450","0","0"
"test","1067","13","ARGONAUTA      ","7","34","0","40","100","14","450","0","0"
"test","1068","11","LEONARDO       ","90","84","31","40","100","11","400","4128","250"
"test","1069","11","PHILLIPE       ","90","84","31","40","100","5","400","4128","250"
"test","1070","11","SAN ILDEFONSO  ","7","34","0","40","100","5","400","0","0"
"test","1071","11","CORDOBA        ","18","41","0","40","100","7","400","0","0"
"test","1072","7","SAN JUSTO      ","18","41","0","45","100","6","350","0","0"
"test","1073","7","ESPANIA        ","22","80","21","45","100","7","350","4161","200"
"test","1074","5","LAREDO         ","22","80","21","45","100","8","250","4161","150"
"test","1075","1","CADEZ          ","22","80","0","50","100","11","250","0","0"
"test","1076","1","MATRODIAS      ","7","34","0","50","100","9","250","0","0"
